vg gm vg idbyw vg gmbyid vg gmbygds vg ft vg cgg vg gds vg Voverdrive
 8.30000000e-01  1.05693391e-07  8.30000000e-01  2.95629252e-09  8.30000000e-01  1.78760035e+01  8.30000000e-01  2.98453712e+01  8.30000000e-01  9.13311143e+06  8.30000000e-01  1.15725502e-14  8.30000000e-01  3.54136626e-09  8.30000000e-01 -1.82335014e-01 
 8.40000000e-01  1.25080138e-07  8.40000000e-01  3.53185735e-09  8.40000000e-01  1.77074165e+01  8.40000000e-01  2.91840351e+01  8.40000000e-01  1.05457736e+07  8.40000000e-01  1.18606887e-14  8.40000000e-01  4.28590966e-09  8.40000000e-01 -1.72335014e-01 
 8.50000000e-01  1.48068812e-07  8.50000000e-01  4.21309050e-09  8.50000000e-01  1.75724699e+01  8.50000000e-01  2.85295188e+01  8.50000000e-01  1.21760634e+07  8.50000000e-01  1.21606473e-14  8.50000000e-01  5.19002138e-09  8.50000000e-01 -1.62335014e-01 
 8.60000000e-01  1.75370854e-07  8.60000000e-01  5.01972667e-09  8.60000000e-01  1.74681677e+01  8.60000000e-01  2.78698744e+01  8.60000000e-01  1.40609449e+07  8.60000000e-01  1.24721956e-14  8.60000000e-01  6.29248814e-09  8.60000000e-01 -1.52335014e-01 
 8.70000000e-01  2.07836646e-07  8.70000000e-01  5.97539633e-09  8.70000000e-01  1.73910344e+01  8.70000000e-01  2.71921490e+01  8.70000000e-01  1.62434935e+07  8.70000000e-01  1.27950706e-14  8.70000000e-01  7.64325929e-09  8.70000000e-01 -1.42335014e-01 
 8.80000000e-01  2.46476914e-07  8.80000000e-01  7.10837373e-09  8.80000000e-01  1.73370818e+01  8.80000000e-01  2.64826443e+01  8.80000000e-01  1.87734954e+07  8.80000000e-01  1.31289836e-14  8.80000000e-01  9.30711117e-09  8.80000000e-01 -1.32335014e-01 
 8.90000000e-01  2.92483930e-07  8.90000000e-01  8.45243209e-09  8.90000000e-01  1.73017616e+01  8.90000000e-01  2.57272868e+01  8.90000000e-01  2.17078839e+07  8.90000000e-01  1.34736269e-14  8.90000000e-01  1.13686271e-08  8.90000000e-01 -1.22335014e-01 
 9.00000000e-01  3.47250292e-07  9.00000000e-01  1.00477998e-08  9.00000000e-01  1.72799169e+01  9.00000000e-01  2.49121550e+01  9.00000000e-01  2.51108796e+07  9.00000000e-01  1.38286789e-14  9.00000000e-01  1.39389905e-08  9.00000000e-01 -1.12335014e-01 
 9.10000000e-01  4.12382089e-07  9.10000000e-01  1.19421984e-08  9.10000000e-01  1.72657528e+01  9.10000000e-01  2.40242019e+01  9.10000000e-01  2.90536607e+07  9.10000000e-01  1.41938082e-14  9.10000000e-01  1.71652774e-08  9.10000000e-01 -1.02335014e-01 
 9.20000000e-01  4.89701989e-07  9.20000000e-01  1.41919224e-08  9.20000000e-01  1.72528420e+01  9.20000000e-01  2.30521894e+01  9.20000000e-01  3.36133535e+07  9.20000000e-01  1.45686740e-14  9.20000000e-01  2.12431879e-08  9.20000000e-01 -9.23350146e-02 
